T03,International migrants and refugees,,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
202,Sub-Saharan Africa,2015,International migrant stock: Female (% total Population),2.1020,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
202,Sub-Saharan Africa,2019,International migrant stock: Both sexes (number),23573485.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
202,Sub-Saharan Africa,2019,International migrant stock: Both sexes (% total population),2.2108,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
202,Sub-Saharan Africa,2019,International migrant stock: Male (% total Population),2.3280,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
202,Sub-Saharan Africa,2019,International migrant stock: Female (% total Population),2.0941,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2005,International migrant stock: Both sexes (number),4762817.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2005,International migrant stock: Both sexes (% total population),1.6135,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2005,International migrant stock: Male (% total Population),1.7361,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2005,International migrant stock: Female (% total Population),1.4934,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2010,International migrant stock: Both sexes (number),4757899.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2010,International migrant stock: Both sexes (% total population),1.4022,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2010,International migrant stock: Male (% total Population),1.4367,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2010,International migrant stock: Female (% total Population),1.3684,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2015,International migrant stock: Both sexes (number),6716524.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2015,International migrant stock: Both sexes (% total population),1.7236,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2015,International migrant stock: Male (% total Population),1.7537,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2015,International migrant stock: Female (% total Population),1.6941,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2019,International migrant stock: Both sexes (number),7908176.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2019,International migrant stock: Both sexes (% total population),1.8226,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2019,International migrant stock: Male (% total Population),1.8419,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
14,Eastern Africa,2019,International migrant stock: Female (% total Population),1.8035,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2005,International migrant stock: Both sexes (number),1958781.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2005,International migrant stock: Both sexes (% total population),1.7488,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2005,International migrant stock: Male (% total Population),1.7996,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2005,International migrant stock: Female (% total Population),1.6985,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2010,International migrant stock: Both sexes (number),2430300.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2010,International migrant stock: Both sexes (% total population),1.8464,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2010,International migrant stock: Male (% total Population),1.8898,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2010,International migrant stock: Female (% total Population),1.8034,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2015,International migrant stock: Both sexes (number),3494415.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2015,International migrant stock: Both sexes (% total population),2.2661,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2015,International migrant stock: Male (% total Population),2.3882,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2015,International migrant stock: Female (% total Population),2.1447,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2019,International migrant stock: Both sexes (number),3785279.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2019,International migrant stock: Both sexes (% total population),2.1716,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2019,International migrant stock: Male (% total Population),2.3015,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
17,Middle Africa,2019,International migrant stock: Female (% total Population),2.0422,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2005,International migrant stock: Both sexes (number),1582674.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2005,International migrant stock: Both sexes (% total population),2.8963,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2005,International migrant stock: Male (% total Population),3.3858,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2005,International migrant stock: Female (% total Population),2.4227,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2010,International migrant stock: Both sexes (number),2352292.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2010,International migrant stock: Both sexes (% total population),4.0290,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2010,International migrant stock: Male (% total Population),4.7036,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2010,International migrant stock: Female (% total Population),3.3752,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2015,International migrant stock: Both sexes (number),4060505.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2015,International migrant stock: Both sexes (% total population),6.4468,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2015,International migrant stock: Male (% total Population),7.2714,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2015,International migrant stock: Female (% total Population),5.6464,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2019,International migrant stock: Both sexes (number),4481651.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2019,International migrant stock: Both sexes (% total population),6.7262,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2019,International migrant stock: Male (% total Population),7.5979,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
18,Southern Africa,2019,International migrant stock: Female (% total Population),5.8814,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2005,International migrant stock: Both sexes (number),5918194.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2005,International migrant stock: Both sexes (% total population),2.2091,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2005,International migrant stock: Male (% total Population),2.3628,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2005,International migrant stock: Female (% total Population),2.0546,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2010,International migrant stock: Both sexes (number),6315445.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2010,International migrant stock: Both sexes (% total population),2.0569,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2010,International migrant stock: Male (% total Population),2.1961,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2010,International migrant stock: Female (% total Population),1.9165,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2015,International migrant stock: Both sexes (number),7065889.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2015,International migrant stock: Both sexes (% total population),2.0090,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2015,International migrant stock: Male (% total Population),2.1228,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2015,International migrant stock: Female (% total Population),1.8939,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2019,International migrant stock: Both sexes (number),7398379.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2019,International migrant stock: Both sexes (% total population),1.8900,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2019,International migrant stock: Male (% total Population),1.9938,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
11,Western Africa,2019,International migrant stock: Female (% total Population),1.7850,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2005,International migrant stock: Both sexes (number),45363257.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2005,International migrant stock: Both sexes (% total population),13.8604,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2005,International migrant stock: Male (% total Population),13.9527,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2005,International migrant stock: Female (% total Population),13.7704,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2010,International migrant stock: Both sexes (number),50970861.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2010,International migrant stock: Both sexes (% total population),14.8479,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2010,International migrant stock: Male (% total Population),14.7064,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2010,International migrant stock: Female (% total Population),14.9861,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2015,International migrant stock: Both sexes (number),55633443.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2015,International migrant stock: Both sexes (% total population),15.5822,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2015,International migrant stock: Male (% total Population),15.2818,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2015,International migrant stock: Female (% total Population),15.8764,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2015,Total refugees and people in refugee-like situations (number),416385.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
21,Northern America,2015,"Asylum seekers, including pending cases (number)",238989.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
21,Northern America,2015,Total population of concern to UNHCR (number),655374.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
21,Northern America,2019,International migrant stock: Both sexes (number),58647822.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2019,International migrant stock: Both sexes (% total population),15.9977,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2019,International migrant stock: Male (% total Population),15.5899,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2019,International migrant stock: Female (% total Population),16.3974,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
21,Northern America,2019,Total refugees and people in refugee-like situations (number),420131.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
21,Northern America,2019,"Asylum seekers, including pending cases (number)",809134.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
21,Northern America,2019,Other of concern to UNHCR (number),3790.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
21,Northern America,2019,Total population of concern to UNHCR (number),1233055.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
419,Latin America & the Caribbean,2005,International migrant stock: Both sexes (number),7224942.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2005,International migrant stock: Both sexes (% total population),1.2960,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2005,International migrant stock: Male (% total Population),1.3058,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2005,International migrant stock: Female (% total Population),1.2863,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2010,International migrant stock: Both sexes (number),8262433.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2010,International migrant stock: Both sexes (% total population),1.3972,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2010,International migrant stock: Male (% total Population),1.4091,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2010,International migrant stock: Female (% total Population),1.3857,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2015,International migrant stock: Both sexes (number),9441679.0000,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2015,International migrant stock: Both sexes (% total population),1.5132,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2015,International migrant stock: Male (% total Population),1.5374,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2015,International migrant stock: Female (% total Population),1.4899,,"United Nations Population Division, New York, International migrant stock: The 2019 Revision, last accessed January 2020."
419,Latin America & the Caribbean,2015,Total refugees and people in refugee-like situations (number),336552.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
419,Latin America & the Caribbean,2015,"Asylum seekers, including pending cases (number)",37378.0000,,"United Nations High Commissioner for Refugees (UNHCR), Geneva, UNHCR Population Statistics Database, last accessed March 2020."
